State,Scheme,Cycle,n_High,n_Medium,n_Low,p_High,p_Medium,p_Low,k_High,k_Medium,k_Low,OC_High,OC_Medium,OC_Low,pH_Alkaline,pH_Acidic,pH_Neutral,EC_NonSaline,EC_Saline,S_Sufficient,S_Deficient,Fe_Sufficient,Fe_Deficient,Zn_Sufficient,Zn_Deficient,Cu_Sufficient,Cu_Deficient,B_Sufficient,B_Deficient,Mn_Sufficient,Mn_Deficient,Latitude,Longitude,District,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
ODISHA,,2025-26,1.48,31.79,66.73,29.78,47.14,23.09,18.14,66.35,15.52,12.51,35.64,51.85,0.18,28.97,70.85,99.67,0.33,63.21,36.79,87.3,12.7,57.65,42.35,88.95,11.05,39.76,60.24,87.27,12.73,21.0,85.5,Kankadahad,0.0,1.58,0.38,0.66,4.74,4.07,11.83,11.47,6.33,2.75,0.3,0.0
ODISHA,,2025-26,1.48,31.79,66.73,29.78,47.14,23.09,18.14,66.35,15.52,12.51,35.64,51.85,0.18,28.97,70.85,99.67,0.33,63.21,36.79,87.3,12.7,57.65,42.35,88.95,11.05,39.76,60.24,87.27,12.73,21.0,85.75,Kaliapani,0.0,0.51,0.35,0.48,5.68,6.33,9.76,13.12,9.96,2.14,0.23,0.0
ODISHA,,2025-26,1.48,31.79,66.73,29.78,47.14,23.09,18.14,66.35,15.52,12.51,35.64,51.85,0.18,28.97,70.85,99.67,0.33,63.21,36.79,87.3,12.7,57.65,42.35,88.95,11.05,39.76,60.24,87.27,12.73,21.0,86.0,Kalinganagar,0.0,2.01,0.15,0.14,6.11,7.4,10.4,12.6,11.24,3.16,1.85,0.0
ODISHA,,2025-26,1.48,31.79,66.73,29.78,47.14,23.09,18.14,66.35,15.52,12.51,35.64,51.85,0.18,28.97,70.85,99.67,0.33,63.21,36.79,87.3,12.7,57.65,42.35,88.95,11.05,39.76,60.24,87.27,12.73,21.0,86.25,Korai,0.0,0.58,0.01,0.17,6.5,7.63,9.08,9.28,6.91,3.56,1.75,0.0
ODISHA,,2025-26,1.48,31.79,66.73,29.78,47.14,23.09,18.14,66.35,15.52,12.51,35.64,51.85,0.18,28.97,70.85,99.67,0.33,63.21,36.79,87.3,12.7,57.65,42.35,88.95,11.05,39.76,60.24,87.27,12.73,21.0,86.5,Bhadrak Rural,0.03,0.36,0.21,0.16,6.62,7.07,7.58,12.6,7.29,4.18,2.14,0.0
ODISHA,,2025-26,1.48,31.79,66.73,29.78,47.14,23.09,18.14,66.35,15.52,12.51,35.64,51.85,0.18,28.97,70.85,99.67,0.33,63.21,36.79,87.3,12.7,57.65,42.35,88.95,11.05,39.76,60.24,87.27,12.73,21.0,86.75,Naikanidihi,0.02,1.3,0.22,0.32,6.42,6.35,7.51,12.8,8.34,5.26,2.57,0.0
ODISHA,,2025-26,1.48,31.79,66.73,29.78,47.14,23.09,18.14,66.35,15.52,12.51,35.64,51.85,0.18,28.97,70.85,99.67,0.33,63.21,36.79,87.3,12.7,57.65,42.35,88.95,11.05,39.76,60.24,87.27,12.73,21.25,83.25,Sohela,0.32,1.03,0.46,0.03,0.69,3.26,5.51,7.87,8.81,1.39,0.01,0.0
ODISHA,,2025-26,1.48,31.79,66.73,29.78,47.14,23.09,18.14,66.35,15.52,12.51,35.64,51.85,0.18,28.97,70.85,99.67,0.33,63.21,36.79,87.3,12.7,57.65,42.35,88.95,11.05,39.76,60.24,87.27,12.73,21.25,83.5,Barapali,0.2,0.79,0.31,0.19,0.76,3.27,6.32,10.95,9.96,1.74,0.03,0.0
ODISHA,,2025-26,1.48,31.79,66.73,29.78,47.14,23.09,18.14,66.35,15.52,12.51,35.64,51.85,0.18,28.97,70.85,99.67,0.33,63.21,36.79,87.3,12.7,57.65,42.35,88.95,11.05,39.76,60.24,87.27,12.73,21.25,83.75,Bheden,0.37,0.15,0.04,0.29,1.55,2.55,5.86,16.55,9.42,2.46,0.0,0.0
ODISHA,,2025-26,1.48,31.79,66.73,29.78,47.14,23.09,18.14,66.35,15.52,12.51,35.64,51.85,0.18,28.97,70.85,99.67,0.33,63.21,36.79,87.3,12.7,57.65,42.35,88.95,11.05,39.76,60.24,87.27,12.73,21.25,84.0,Dhama,0.28,0.11,0.09,0.48,0.93,2.31,6.6,18.06,7.28,2.07,0.0,0.0
ODISHA,,2025-26,1.48,31.79,66.73,29.78,47.14,23.09,18.14,66.35,15.52,12.51,35.64,51.85,0.18,28.97,70.85,99.67,0.33,63.21,36.79,87.3,12.7,57.65,42.35,88.95,11.05,39.76,60.24,87.27,12.73,21.25,84.25,Rairakhol,0.25,0.2,0.39,0.0,0.15,2.31,12.42,15.87,7.28,3.21,0.0,0.0
ODISHA,,2025-26,1.48,31.79,66.73,29.78,47.14,23.09,18.14,66.35,15.52,12.51,35.64,51.85,0.18,28.97,70.85,99.67,0.33,63.21,36.79,87.3,12.7,57.65,42.35,88.95,11.05,39.76,60.24,87.27,12.73,21.25,84.5,Naktideul,0.02,0.14,0.22,0.04,0.4,4.25,9.13,8.18,6.28,2.22,0.0,0.0
ODISHA,,2025-26,1.48,31.79,66.73,29.78,47.14,23.09,18.14,66.35,15.52,12.51,35.64,51.85,0.18,28.97,70.85,99.67,0.33,63.21,36.79,87.3,12.7,57.65,42.35,88.95,11.05,39.76,60.24,87.27,12.73,21.25,84.75,Naktideul,0.0,0.0,1.43,0.01,0.16,3.04,7.74,9.65,3.01,3.36,0.0,0.0
ODISHA,,2025-26,1.48,31.79,66.73,29.78,47.14,23.09,18.14,66.35,15.52,12.51,35.64,51.85,0.18,28.97,70.85,99.67,0.33,63.21,36.79,87.3,12.7,57.65,42.35,88.95,11.05,39.76,60.24,87.27,12.73,21.25,85.0,Rengali Damsite,0.13,0.76,0.68,1.17,1.17,4.6,9.73,15.72,3.54,3.63,0.47,0.0
ODISHA,,2025-26,1.48,31.79,66.73,29.78,47.14,23.09,18.14,66.35,15.52,12.51,35.64,51.85,0.18,28.97,70.85,99.67,0.33,63.21,36.79,87.3,12.7,57.65,42.35,88.95,11.05,39.76,60.24,87.27,12.73,21.25,85.25,Khamar,0.06,2.11,1.07,1.0,3.48,5.02,12.94,14.1,3.77,2.96,0.23,0.0
ODISHA,,2025-26,1.48,31.79,66.73,29.78,47.14,23.09,18.14,66.35,15.52,12.51,35.64,51.85,0.18,28.97,70.85,99.67,0.33,63.21,36.79,87.3,12.7,57.65,42.35,88.95,11.05,39.76,60.24,87.27,12.73,21.25,85.5,Telkoi,0.12,2.38,0.68,0.17,4.22,5.17,10.2,8.58,6.55,1.87,0.01,0.0
ODISHA,,2025-26,1.48,31.79,66.73,29.78,47.14,23.09,18.14,66.35,15.52,12.51,35.64,51.85,0.18,28.97,70.85,99.67,0.33,63.21,36.79,87.3,12.7,57.65,42.35,88.95,11.05,39.76,60.24,87.27,12.73,21.25,85.75,Harichandanpur,0.04,2.53,0.54,0.34,4.49,7.67,10.41,11.67,7.02,3.9,0.0,0.0
ODISHA,,2025-26,1.48,31.79,66.73,29.78,47.14,23.09,18.14,66.35,15.52,12.51,35.64,51.85,0.18,28.97,70.85,99.67,0.33,63.21,36.79,87.3,12.7,57.65,42.35,88.95,11.05,39.76,60.24,87.27,12.73,21.25,86.0,Ghasipura,0.15,2.38,0.35,0.27,5.05,7.42,10.67,11.87,7.28,3.76,0.5,0.0
ODISHA,,2025-26,1.48,31.79,66.73,29.78,47.14,23.09,18.14,66.35,15.52,12.51,35.64,51.85,0.18,28.97,70.85,99.67,0.33,63.21,36.79,87.3,12.7,57.65,42.35,88.95,11.05,39.76,60.24,87.27,12.73,21.25,86.25,Soso,0.17,1.15,0.41,1.07,6.71,6.68,10.23,10.0,9.24,4.71,1.19,0.0
ODISHA,,2025-26,1.48,31.79,66.73,29.78,47.14,23.09,18.14,66.35,15.52,12.51,35.64,51.85,0.18,28.97,70.85,99.67,0.33,63.21,36.79,87.3,12.7,57.65,42.35,88.95,11.05,39.76,60.24,87.27,12.73,21.25,86.5,Khaira,0.26,1.36,0.53,0.49,7.24,5.48,8.76,10.94,11.82,5.53,1.96,0.0
ODISHA,,2025-26,1.48,31.79,66.73,29.78,47.14,23.09,18.14,66.35,15.52,12.51,35.64,51.85,0.18,28.97,70.85,99.67,0.33,63.21,36.79,87.3,12.7,57.65,42.35,88.95,11.05,39.76,60.24,87.27,12.73,21.25,86.75,Soro,0.06,2.24,0.23,0.5,5.86,5.56,8.18,9.76,9.54,5.68,2.28,0.0
ODISHA,,2025-26,1.48,31.79,66.73,29.78,47.14,23.09,18.14,66.35,15.52,12.51,35.64,51.85,0.18,28.97,70.85,99.67,0.33,63.21,36.79,87.3,12.7,57.65,42.35,88.95,11.05,39.76,60.24,87.27,12.73,21.5,83.5,Bhatli,0.12,0.32,0.2,0.13,1.34,2.76,7.67,17.87,9.14,1.7,0.01,0.0
ODISHA,,2025-26,1.48,31.79,66.73,29.78,47.14,23.09,18.14,66.35,15.52,12.51,35.64,51.85,0.18,28.97,70.85,99.67,0.33,63.21,36.79,87.3,12.7,57.65,42.35,88.95,11.05,39.76,60.24,87.27,12.73,21.5,83.75,Attabira,0.16,0.15,0.27,0.15,1.81,3.01,7.68,19.27,9.59,1.95,0.0,0.0
ODISHA,,2025-26,1.48,31.79,66.73,29.78,47.14,23.09,18.14,66.35,15.52,12.51,35.64,51.85,0.18,28.97,70.85,99.67,0.33,63.21,36.79,87.3,12.7,57.65,42.35,88.95,11.05,39.76,60.24,87.27,12.73,21.5,84.0,Ainthapali,0.11,0.13,0.18,0.25,1.58,2.99,5.43,15.64,10.34,1.44,0.0,0.0
ODISHA,,2025-26,1.48,31.79,66.73,29.78,47.14,23.09,18.14,66.35,15.52,12.51,35.64,51.85,0.18,28.97,70.85,99.67,0.33,63.21,36.79,87.3,12.7,57.65,42.35,88.95,11.05,39.76,60.24,87.27,12.73,21.5,84.25,Jamankira,0.07,0.1,0.18,0.17,1.18,2.68,7.33,14.23,9.57,1.54,0.0,0.0
ODISHA,,2025-26,1.48,31.79,66.73,29.78,47.14,23.09,18.14,66.35,15.52,12.51,35.64,51.85,0.18,28.97,70.85,99.67,0.33,63.21,36.79,87.3,12.7,57.65,42.35,88.95,11.05,39.76,60.24,87.27,12.73,21.5,84.5,Reamal,0.13,0.58,0.07,0.04,0.42,2.24,10.03,9.7,7.33,2.06,0.0,0.0
ODISHA,,2025-26,1.48,31.79,66.73,29.78,47.14,23.09,18.14,66.35,15.52,12.51,35.64,51.85,0.18,28.97,70.85,99.67,0.33,63.21,36.79,87.3,12.7,57.65,42.35,88.95,11.05,39.76,60.24,87.27,12.73,21.5,84.75,Debagarh,0.28,1.24,0.13,0.12,0.36,2.38,10.73,11.22,6.43,2.9,0.01,0.0
ODISHA,,2025-26,1.48,31.79,66.73,29.78,47.14,23.09,18.14,66.35,15.52,12.51,35.64,51.85,0.18,28.97,70.85,99.67,0.33,63.21,36.79,87.3,12.7,57.65,42.35,88.95,11.05,39.76,60.24,87.27,12.73,21.5,85.0,Barkot,0.17,0.74,0.75,0.67,1.62,4.01,10.2,14.37,4.66,3.93,0.28,0.0
ODISHA,,2025-26,1.48,31.79,66.73,29.78,47.14,23.09,18.14,66.35,15.52,12.51,35.64,51.85,0.18,28.97,70.85,99.67,0.33,63.21,36.79,87.3,12.7,57.65,42.35,88.95,11.05,39.76,60.24,87.27,12.73,21.5,85.25,Palalahada,0.16,1.55,0.53,0.8,4.46,5.8,6.25,12.53,5.36,2.72,0.3,0.0
ODISHA,,2025-26,1.48,31.79,66.73,29.78,47.14,23.09,18.14,66.35,15.52,12.51,35.64,51.85,0.18,28.97,70.85,99.67,0.33,63.21,36.79,87.3,12.7,57.65,42.35,88.95,11.05,39.76,60.24,87.27,12.73,21.5,85.5,Kanjipani,0.18,2.02,0.51,0.46,4.52,4.22,8.09,9.73,5.75,1.4,0.11,0.0
ODISHA,,2025-26,1.48,31.79,66.73,29.78,47.14,23.09,18.14,66.35,15.52,12.51,35.64,51.85,0.18,28.97,70.85,99.67,0.33,63.21,36.79,87.3,12.7,57.65,42.35,88.95,11.05,39.76,60.24,87.27,12.73,21.5,85.75,Ghatgaon,0.44,1.67,0.02,0.03,5.73,6.52,7.06,16.16,8.73,0.46,0.02,0.0
ODISHA,,2025-26,1.48,31.79,66.73,29.78,47.14,23.09,18.14,66.35,15.52,12.51,35.64,51.85,0.18,28.97,70.85,99.67,0.33,63.21,36.79,87.3,12.7,57.65,42.35,88.95,11.05,39.76,60.24,87.27,12.73,21.5,86.0,Ghatgaon,0.48,1.81,0.07,0.38,5.14,6.37,10.01,12.63,5.86,2.42,0.36,0.0
ODISHA,,2025-26,1.48,31.79,66.73,29.78,47.14,23.09,18.14,66.35,15.52,12.51,35.64,51.85,0.18,28.97,70.85,99.67,0.33,63.21,36.79,87.3,12.7,57.65,42.35,88.95,11.05,39.76,60.24,87.27,12.73,21.5,86.25,Mahuldiha,0.0,1.38,0.21,2.69,4.91,8.84,10.36,8.03,6.8,4.49,0.36,0.0
ODISHA,,2025-26,1.48,31.79,66.73,29.78,47.14,23.09,18.14,66.35,15.52,12.51,35.64,51.85,0.18,28.97,70.85,99.67,0.33,63.21,36.79,87.3,12.7,57.65,42.35,88.95,11.05,39.76,60.24,87.27,12.73,21.5,86.5,Kaptipada,0.01,2.77,0.03,0.46,6.44,6.31,9.08,11.02,10.29,5.56,2.33,0.0
ODISHA,,2025-26,1.48,31.79,66.73,29.78,47.14,23.09,18.14,66.35,15.52,12.51,35.64,51.85,0.18,28.97,70.85,99.67,0.33,63.21,36.79,87.3,12.7,57.65,42.35,88.95,11.05,39.76,60.24,87.27,12.73,21.5,86.75,Nilagiri,0.02,2.45,0.17,0.3,4.52,5.59,8.97,8.6,8.1,4.25,1.77,0.0
ODISHA,,2025-26,1.48,31.79,66.73,29.78,47.14,23.09,18.14,66.35,15.52,12.51,35.64,51.85,0.18,28.97,70.85,99.67,0.33,63.21,36.79,87.3,12.7,57.65,42.35,88.95,11.05,39.76,60.24,87.27,12.73,21.5,87.0,Baleshwar Sadar,0.15,1.0,0.05,0.04,5.62,4.96,9.9,10.91,9.84,8.02,1.51,0.0
ODISHA,,2025-26,1.48,31.79,66.73,29.78,47.14,23.09,18.14,66.35,15.52,12.51,35.64,51.85,0.18,28.97,70.85,99.67,0.33,63.21,36.79,87.3,12.7,57.65,42.35,88.95,11.05,39.76,60.24,87.27,12.73,21.75,83.5,Rengali,0.0,0.95,0.23,0.0,0.53,3.74,5.55,19.25,11.78,0.88,0.0,0.0
ODISHA,,2025-26,1.48,31.79,66.73,29.78,47.14,23.09,18.14,66.35,15.52,12.51,35.64,51.85,0.18,28.97,70.85,99.67,0.33,63.21,36.79,87.3,12.7,57.65,42.35,88.95,11.05,39.76,60.24,87.27,12.73,21.75,83.75,Lakhanpur,0.03,0.44,0.53,0.0,0.81,2.65,8.39,11.84,8.61,1.42,0.0,0.0
ODISHA,,2025-26,1.48,31.79,66.73,29.78,47.14,23.09,18.14,66.35,15.52,12.51,35.64,51.85,0.18,28.97,70.85,99.67,0.33,63.21,36.79,87.3,12.7,57.65,42.35,88.95,11.05,39.76,60.24,87.27,12.73,21.75,84.0,Thelkoloi,0.06,0.68,0.45,0.04,0.84,2.9,6.65,13.32,9.4,1.15,0.0,0.0
ODISHA,,2025-26,1.48,31.79,66.73,29.78,47.14,23.09,18.14,66.35,15.52,12.51,35.64,51.85,0.18,28.97,70.85,99.67,0.33,63.21,36.79,87.3,12.7,57.65,42.35,88.95,11.05,39.76,60.24,87.27,12.73,21.75,84.25,Katarbaga,0.05,0.43,0.26,0.08,1.39,3.98,7.31,13.31,10.0,1.13,0.0,0.0
ODISHA,,2025-26,1.48,31.79,66.73,29.78,47.14,23.09,18.14,66.35,15.52,12.51,35.64,51.85,0.18,28.97,70.85,99.67,0.33,63.21,36.79,87.3,12.7,57.65,42.35,88.95,11.05,39.76,60.24,87.27,12.73,21.75,84.5,Mahulpalli,0.02,0.47,0.0,0.09,1.69,5.64,11.7,9.78,10.13,1.11,0.0,0.0
ODISHA,,2025-26,1.48,31.79,66.73,29.78,47.14,23.09,18.14,66.35,15.52,12.51,35.64,51.85,0.18,28.97,70.85,99.67,0.33,63.21,36.79,87.3,12.7,57.65,42.35,88.95,11.05,39.76,60.24,87.27,12.73,21.75,84.75,Tikaetpali,0.07,0.61,0.06,0.08,0.81,3.08,9.9,10.96,10.68,1.27,0.01,0.0
ODISHA,,2025-26,1.48,31.79,66.73,29.78,47.14,23.09,18.14,66.35,15.52,12.51,35.64,51.85,0.18,28.97,70.85,99.67,0.33,63.21,36.79,87.3,12.7,57.65,42.35,88.95,11.05,39.76,60.24,87.27,12.73,21.75,85.0,Lahunipara,0.09,2.0,0.2,0.6,4.68,4.93,7.06,10.89,5.92,1.81,0.08,0.0
ODISHA,,2025-26,1.48,31.79,66.73,29.78,47.14,23.09,18.14,66.35,15.52,12.51,35.64,51.85,0.18,28.97,70.85,99.67,0.33,63.21,36.79,87.3,12.7,57.65,42.35,88.95,11.05,39.76,60.24,87.27,12.73,21.75,85.25,Nayakote,0.05,1.86,0.15,0.72,5.78,4.8,6.14,10.66,6.03,1.27,0.07,0.0
ODISHA,,2025-26,1.48,31.79,66.73,29.78,47.14,23.09,18.14,66.35,15.52,12.51,35.64,51.85,0.18,28.97,70.85,99.67,0.33,63.21,36.79,87.3,12.7,57.65,42.35,88.95,11.05,39.76,60.24,87.27,12.73,21.75,85.5,Kendujhar Sadar,0.22,1.68,0.22,0.41,5.06,3.76,6.15,11.57,5.38,1.37,0.19,0.0
ODISHA,,2025-26,1.48,31.79,66.73,29.78,47.14,23.09,18.14,66.35,15.52,12.51,35.64,51.85,0.18,28.97,70.85,99.67,0.33,63.21,36.79,87.3,12.7,57.65,42.35,88.95,11.05,39.76,60.24,87.27,12.73,21.75,85.75,Turumunga,0.34,1.71,0.06,0.08,4.93,3.76,5.59,12.51,6.07,1.72,0.21,0.0
ODISHA,,2025-26,1.48,31.79,66.73,29.78,47.14,23.09,18.14,66.35,15.52,12.51,35.64,51.85,0.18,28.97,70.85,99.67,0.33,63.21,36.79,87.3,12.7,57.65,42.35,88.95,11.05,39.76,60.24,87.27,12.73,21.75,86.0,Karanjia,0.28,2.58,0.05,0.12,3.44,7.23,6.72,13.45,8.06,2.06,0.13,0.0
ODISHA,,2025-26,1.48,31.79,66.73,29.78,47.14,23.09,18.14,66.35,15.52,12.51,35.64,51.85,0.18,28.97,70.85,99.67,0.33,63.21,36.79,87.3,12.7,57.65,42.35,88.95,11.05,39.76,60.24,87.27,12.73,21.75,86.25,Karanjia,0.3,2.34,0.15,1.7,2.8,9.03,9.97,9.79,9.1,4.05,0.8,0.0
ODISHA,,2025-26,1.48,31.79,66.73,29.78,47.14,23.09,18.14,66.35,15.52,12.51,35.64,51.85,0.18,28.97,70.85,99.67,0.33,63.21,36.79,87.3,12.7,57.65,42.35,88.95,11.05,39.76,60.24,87.27,12.73,21.75,86.5,Baripada Sadar,0.18,1.82,0.25,0.99,3.28,8.37,9.27,10.2,9.12,5.04,0.83,0.0
ODISHA,,2025-26,1.48,31.79,66.73,29.78,47.14,23.09,18.14,66.35,15.52,12.51,35.64,51.85,0.18,28.97,70.85,99.67,0.33,63.21,36.79,87.3,12.7,57.65,42.35,88.95,11.05,39.76,60.24,87.27,12.73,21.75,86.75,Barsahi,0.15,1.5,0.19,0.09,3.3,5.6,10.51,8.45,8.09,3.43,0.88,0.0
ODISHA,,2025-26,1.48,31.79,66.73,29.78,47.14,23.09,18.14,66.35,15.52,12.51,35.64,51.85,0.18,28.97,70.85,99.67,0.33,63.21,36.79,87.3,12.7,57.65,42.35,88.95,11.05,39.76,60.24,87.27,12.73,21.75,87.0,Baisinga,0.32,0.73,0.05,0.12,5.27,4.7,9.95,11.07,9.56,7.65,1.41,0.0
ODISHA,,2025-26,1.48,31.79,66.73,29.78,47.14,23.09,18.14,66.35,15.52,12.51,35.64,51.85,0.18,28.97,70.85,99.67,0.33,63.21,36.79,87.3,12.7,57.65,42.35,88.95,11.05,39.76,60.24,87.27,12.73,21.75,87.25,Jaleswar,0.11,0.84,0.63,0.48,5.24,6.47,10.81,14.24,8.91,4.07,2.0,0.0
ODISHA,,2025-26,1.48,31.79,66.73,29.78,47.14,23.09,18.14,66.35,15.52,12.51,35.64,51.85,0.18,28.97,70.85,99.67,0.33,63.21,36.79,87.3,12.7,57.65,42.35,88.95,11.05,39.76,60.24,87.27,12.73,22.0,83.75,Hemgir,0.01,0.47,0.53,0.0,0.71,2.84,11.0,7.55,7.59,1.11,0.0,0.0
ODISHA,,2025-26,1.48,31.79,66.73,29.78,47.14,23.09,18.14,66.35,15.52,12.51,35.64,51.85,0.18,28.97,70.85,99.67,0.33,63.21,36.79,87.3,12.7,57.65,42.35,88.95,11.05,39.76,60.24,87.27,12.73,22.0,84.0,Bhasma,0.09,1.04,0.19,0.0,1.26,1.63,9.53,7.83,6.19,0.76,0.0,0.0
ODISHA,,2025-26,1.48,31.79,66.73,29.78,47.14,23.09,18.14,66.35,15.52,12.51,35.64,51.85,0.18,28.97,70.85,99.67,0.33,63.21,36.79,87.3,12.7,57.65,42.35,88.95,11.05,39.76,60.24,87.27,12.73,22.0,84.25,Dharuadihi,0.04,0.71,0.14,0.05,0.82,2.33,10.59,8.34,7.25,1.12,0.0,0.0
ODISHA,,2025-26,1.48,31.79,66.73,29.78,47.14,23.09,18.14,66.35,15.52,12.51,35.64,51.85,0.18,28.97,70.85,99.67,0.33,63.21,36.79,87.3,12.7,57.65,42.35,88.95,11.05,39.76,60.24,87.27,12.73,22.0,84.5,Govindpur,0.02,0.63,0.14,0.06,1.54,3.97,10.35,9.47,10.23,1.35,0.0,0.0
ODISHA,,2025-26,1.48,31.79,66.73,29.78,47.14,23.09,18.14,66.35,15.52,12.51,35.64,51.85,0.18,28.97,70.85,99.67,0.33,63.21,36.79,87.3,12.7,57.65,42.35,88.95,11.05,39.76,60.24,87.27,12.73,22.0,84.75,Chandiposh,0.02,0.74,0.1,0.06,1.23,3.08,9.33,10.49,11.26,1.02,0.0,0.0
ODISHA,,2025-26,1.48,31.79,66.73,29.78,47.14,23.09,18.14,66.35,15.52,12.51,35.64,51.85,0.18,28.97,70.85,99.67,0.33,63.21,36.79,87.3,12.7,57.65,42.35,88.95,11.05,39.76,60.24,87.27,12.73,22.0,85.0,Kamarposh Balang,0.0,2.22,0.09,0.57,3.77,4.56,8.49,10.95,6.84,1.23,0.0,0.0
ODISHA,,2025-26,1.48,31.79,66.73,29.78,47.14,23.09,18.14,66.35,15.52,12.51,35.64,51.85,0.18,28.97,70.85,99.67,0.33,63.21,36.79,87.3,12.7,57.65,42.35,88.95,11.05,39.76,60.24,87.27,12.73,22.0,85.25,Bolani,0.05,2.47,0.15,0.65,4.83,4.54,8.85,12.95,6.33,1.31,0.0,0.0
ODISHA,,2025-26,1.48,31.79,66.73,29.78,47.14,23.09,18.14,66.35,15.52,12.51,35.64,51.85,0.18,28.97,70.85,99.67,0.33,63.21,36.79,87.3,12.7,57.65,42.35,88.95,11.05,39.76,60.24,87.27,12.73,22.0,85.5,Champua,0.14,1.96,0.19,0.44,5.49,3.62,8.96,16.05,7.96,1.09,0.01,0.0
ODISHA,,2025-26,1.48,31.79,66.73,29.78,47.14,23.09,18.14,66.35,15.52,12.51,35.64,51.85,0.18,28.97,70.85,99.67,0.33,63.21,36.79,87.3,12.7,57.65,42.35,88.95,11.05,39.76,60.24,87.27,12.73,22.0,85.75,Ghagarbeda,0.39,1.43,0.33,0.64,3.25,5.14,8.29,13.15,10.53,1.53,0.03,0.0
ODISHA,,2025-26,1.48,31.79,66.73,29.78,47.14,23.09,18.14,66.35,15.52,12.51,35.64,51.85,0.18,28.97,70.85,99.67,0.33,63.21,36.79,87.3,12.7,57.65,42.35,88.95,11.05,39.76,60.24,87.27,12.73,22.0,86.0,Jashipur,0.14,2.63,0.13,0.22,2.12,8.12,6.42,13.58,9.76,1.88,0.11,0.0
ODISHA,,2025-26,1.48,31.79,66.73,29.78,47.14,23.09,18.14,66.35,15.52,12.51,35.64,51.85,0.18,28.97,70.85,99.67,0.33,63.21,36.79,87.3,12.7,57.65,42.35,88.95,11.05,39.76,60.24,87.27,12.73,22.0,86.25,Jashipur,0.15,1.61,0.33,0.63,2.65,8.15,7.71,12.18,10.46,4.51,0.55,0.0
ODISHA,,2025-26,1.48,31.79,66.73,29.78,47.14,23.09,18.14,66.35,15.52,12.51,35.64,51.85,0.18,28.97,70.85,99.67,0.33,63.21,36.79,87.3,12.7,57.65,42.35,88.95,11.05,39.76,60.24,87.27,12.73,22.0,86.5,Bangiriposi,0.05,1.36,0.33,0.9,3.08,8.14,8.11,10.9,9.87,6.22,0.27,0.0
ODISHA,,2025-26,1.48,31.79,66.73,29.78,47.14,23.09,18.14,66.35,15.52,12.51,35.64,51.85,0.18,28.97,70.85,99.67,0.33,63.21,36.79,87.3,12.7,57.65,42.35,88.95,11.05,39.76,60.24,87.27,12.73,22.0,86.75,Chandua,0.41,0.92,0.13,0.19,3.22,5.46,9.98,9.45,8.6,4.86,0.91,0.0
ODISHA,,2025-26,1.48,31.79,66.73,29.78,47.14,23.09,18.14,66.35,15.52,12.51,35.64,51.85,0.18,28.97,70.85,99.67,0.33,63.21,36.79,87.3,12.7,57.65,42.35,88.95,11.05,39.76,60.24,87.27,12.73,22.0,87.0,Suliapada,0.41,0.74,0.24,0.49,3.77,4.95,11.3,10.45,7.66,4.42,0.75,0.0
ODISHA,,2025-26,1.48,31.79,66.73,29.78,47.14,23.09,18.14,66.35,15.52,12.51,35.64,51.85,0.18,28.97,70.85,99.67,0.33,63.21,36.79,87.3,12.7,57.65,42.35,88.95,11.05,39.76,60.24,87.27,12.73,22.25,84.0,Kinjirkela,0.02,0.17,0.15,0.0,0.43,3.55,12.12,5.89,7.25,0.56,0.0,0.0
ODISHA,,2025-26,1.48,31.79,66.73,29.78,47.14,23.09,18.14,66.35,15.52,12.51,35.64,51.85,0.18,28.97,70.85,99.67,0.33,63.21,36.79,87.3,12.7,57.65,42.35,88.95,11.05,39.76,60.24,87.27,12.73,22.25,84.25,Baragaon,0.0,0.79,0.13,0.0,0.81,2.15,10.71,10.48,7.77,1.71,0.0,0.0
ODISHA,,2025-26,1.48,31.79,66.73,29.78,47.14,23.09,18.14,66.35,15.52,12.51,35.64,51.85,0.18,28.97,70.85,99.67,0.33,63.21,36.79,87.3,12.7,57.65,42.35,88.95,11.05,39.76,60.24,87.27,12.73,22.25,84.5,Rajagangapur,0.05,1.1,0.32,0.0,1.47,1.99,9.62,9.87,8.02,2.22,0.0,0.0
ODISHA,,2025-26,1.48,31.79,66.73,29.78,47.14,23.09,18.14,66.35,15.52,12.51,35.64,51.85,0.18,28.97,70.85,99.67,0.33,63.21,36.79,87.3,12.7,57.65,42.35,88.95,11.05,39.76,60.24,87.27,12.73,22.25,84.75,Biramitrapur,0.04,1.23,0.28,0.03,1.3,1.98,9.2,9.97,9.19,1.89,0.0,0.0
ODISHA,,2025-26,1.48,31.79,66.73,29.78,47.14,23.09,18.14,66.35,15.52,12.51,35.64,51.85,0.18,28.97,70.85,99.67,0.33,63.21,36.79,87.3,12.7,57.65,42.35,88.95,11.05,39.76,60.24,87.27,12.73,22.25,85.0,Bisra,0.05,2.18,0.19,0.41,3.92,3.92,9.09,12.42,7.19,1.39,0.0,0.0
